1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,MAX-SEC,SEC-TRD,TRD-FRT,Label
2771.560911,2527.320163,2675.337516,2540.487382,2848.622413,2683.20223,2804.148313,2596.681525,2647.883782,2815.416363,2456.644732,2698.476585,2519.03034,2448.534446,2605.064461,2504.405092,2580.067392,2630.499184,2781.951953,2740.265392,2870.611814,2751.570357,2595.360737,2671.34083,2687.24969,3624.049536,753.437722,21.989401,33.20605,1
2798.628969,2741.407449,2802.602618,2675.049246,2925.876557,2555.006595,3028.417446,2830.405573,2840.870316,3127.847847,2830.22532,2552.946751,2382.89352,2661.59469,2840.987196,2868.876328,2571.98344,2963.492269,2898.7335,2558.222594,2734.541455,2877.611886,2685.775173,2532.553148,2754.100847,3534.040439,406.192592,99.430401,64.925177,1
3706.148825,3583.274758,3658.71018,3744.56622,3930.133448,3557.603162,3702.543418,3835.663525,3894.431702,3782.034985,3566.746404,3569.817791,3537.485828,3541.580893,3777.341882,3799.493538,3374.801223,3821.605828,3794.845218,3821.104711,3534.947583,3672.560831,3437.786541,3601.622883,3671.588727,4417.473575,487.340127,35.701746,58.768177,1
2659.69422,2659.927142,2724.486856,2624.048008,2975.356328,2683.044933,2849.888265,2741.30395,2831.015917,2940.839296,2745.311068,2763.620326,2653.541929,2446.80517,2774.57292,2720.505539,2533.720766,2867.426196,2778.600124,2826.832832,2752.988997,2818.033638,2636.199069,2772.945763,2758.320763,3743.618914,768.262586,34.517032,73.4131,1
3000.214324,3082.720904,2993.518126,2979.144982,3154.995635,2965.675276,3174.134571,3135.826793,3055.57697,3132.817846,2973.149516,3153.563231,2856.286501,2860.752166,2791.949098,2881.292763,2766.224283,3003.489989,3025.244405,3020.374737,2977.277958,3042.510652,2802.449435,3130.290096,3043.737635,4190.097155,1015.962584,19.138936,1.432404,1
3334.809118,3269.654217,3358.00913,3273.424857,3564.459539,3421.37143,3504.465535,3478.64551,3405.795456,3363.804347,3304.776788,3477.360852,3140.411093,3104.81227,3313.970196,3237.003964,3069.777875,3269.988163,3321.892475,3470.834645,3356.841329,3433.347344,3231.926624,3407.700087,3404.779813,4460.662098,896.202559,59.994004,25.820025,1
6614.464272,6771.406969,6724.900281,6499.279043,6784.910201,6572.010897,6732.521267,6807.374224,6616.121664,6629.177143,6911.436193,6442.847016,6387.007997,6729.862685,6557.235292,6530.978454,6515.17171,6652.027597,6849.941965,6678.676463,6523.300274,6811.424234,6566.958426,6747.819121,6773.32594,7852.892018,941.455825,61.494228,38.517731,1
6291.228964,6401.216911,6255.503134,6404.963319,6423.284387,6110.431215,6677.18866,6460.866838,6195.94354,6222.629272,6433.300821,6150.172275,6219.304121,6306.085337,6206.002886,5973.658642,6028.476348,6491.27688,6414.869623,6335.659498,6488.223282,6439.029405,6168.877652,6291.923277,6299.998013,7656.033769,978.845109,185.91178,3.053598,1
5302.608786,5363.011145,5447.337165,5481.441735,5550.294671,5444.677716,5738.154452,5380.041113,5291.3173,5493.868141,5604.436064,5246.418041,5388.750985,5283.217056,5230.156357,5324.674063,5303.518996,5578.324744,5357.938201,5431.728224,5847.147421,5518.495186,5284.108758,5603.838479,5360.836885,5996.01937,148.871949,108.992969,133.718388,1
4885.410575,4968.298019,4715.187145,4721.211781,4981.398013,4516.184905,5112.81207,5026.43422,4872.535953,4832.831981,4844.939175,4348.334561,4710.909836,5160.333734,4706.775131,4628.490178,4492.480131,4859.313039,4800.717732,4743.27797,4959.915318,4893.511868,4669.34922,4969.595847,4765.922794,6133.37801,973.044276,47.521664,86.37785,1
4431.980105,4685.806789,4528.144424,4396.201895,4444.47064,4310.258086,4507.282739,4291.330947,4416.136956,4424.915388,4645.074884,4144.62558,4389.270693,4530.213283,4676.107894,4341.818082,4294.899494,4815.245514,4707.483472,4551.442551,4420.508921,4412.124349,4419.642941,4334.389865,4439.492993,5144.240224,328.99471,107.762042,21.676683,1
4990.119507,5163.532307,5094.703519,5124.077043,5174.435666,4966.96171,5427.952256,5347.286565,4913.102585,5090.175232,5155.492576,4812.975481,4890.961819,5171.876513,4885.456122,4919.271107,4745.558053,5054.931815,5101.43904,4885.641447,5181.889364,5245.181496,4966.120116,5204.427357,4915.998059,6166.623387,738.671131,80.665691,102.105069,1
2233.197984,2259.508348,2194.67905,2264.554963,2404.335184,2227.013434,2315.890021,2145.994103,2257.428274,2544.088967,2194.059182,2410.895381,2003.028922,2187.374933,2096.490218,2094.561876,2167.437021,2314.053139,2288.165147,2239.459077,2212.232578,2269.889896,2060.8251,2357.513536,2205.676075,3257.467203,713.378236,133.193586,6.560197,1
2681.102486,2489.694083,2570.715413,2676.973953,2838.494179,2503.702822,2629.606955,2720.85519,2513.919707,2683.07316,2394.767329,2487.660117,2309.64878,2486.896126,2564.470283,2514.120911,2433.154408,2632.638282,2660.138407,2478.11707,2651.125738,2603.097765,2506.085923,2475.130262,2486.86213,3415.143756,576.649577,117.638989,37.78203,1
5031.645703,5182.930366,5000.311306,4857.559937,5203.990067,5020.168397,5100.2605,5188.786313,5148.498475,5054.166145,5023.473253,4895.347099,4917.204209,5143.529497,5105.875449,4978.979841,4677.897454,5093.259191,5102.531278,5158.531393,5065.90782,5201.760489,4774.338753,5010.464359,5015.023729,6225.725627,1021.73556,2.229578,12.974176,1
1888.272818,1945.207409,2030.294282,1919.995154,2173.500353,1907.676587,2052.338187,1918.730269,2091.617016,2337.594106,1855.662199,1963.243064,1925.694612,1815.172911,2305.955584,2042.390685,1787.221978,2236.539809,1985.712763,1894.983951,1854.853516,2007.79434,1734.846656,1716.904275,1921.258153,2664.175731,326.581625,31.638522,69.415775,1
3577.233029,3592.008884,3662.042014,3512.670579,3771.206747,3377.546208,3749.328825,3645.706419,3730.441256,3783.547507,3584.266787,3603.220181,3330.838662,3302.407921,3572.439156,3424.62554,3441.377816,3623.402223,3666.744991,3624.374071,3627.144,3651.119241,3491.118726,3367.777092,3696.972216,4631.759598,848.212091,12.34076,21.877922,1
2576.702683,2529.246458,2718.418921,2409.72075,2726.16202,2538.86176,2835.962405,2468.271233,2756.588697,2943.145358,2577.273313,2470.972392,2614.851885,2568.617822,2710.257154,2624.353193,2421.065757,2851.33853,2626.010514,2556.537515,2752.8577,2608.081634,2536.851642,2465.358144,2534.828408,3473.538367,530.393009,91.806828,15.376125,1
3319.019659,3225.206847,3196.68875,3238.919071,3587.905257,3232.584923,3516.778325,3394.094301,3265.131811,3499.40838,3332.686747,3390.952535,3071.352224,3015.153587,3139.092117,3047.174191,3117.822626,3359.56076,3398.409778,3322.476749,3374.196863,3240.665728,3200.318642,3241.785539,3370.648941,4625.744992,1037.839735,71.126932,17.369945,1
5439.311454,5577.56969,5590.827499,5402.580941,5640.979779,5346.852117,5615.058839,5538.918624,5450.382772,5494.222031,5547.798495,5316.605416,5393.625152,5617.196188,5585.834127,5387.210326,5229.579215,5564.044991,5599.390636,5364.954163,5451.656765,5586.45478,5398.947265,5514.295291,5294.3537,6482.21092,841.231141,23.783591,2.137349,1
6556.553732,6719.660722,6451.033985,6254.447398,6840.017348,6209.441209,6699.586728,6785.484583,6499.673722,6410.955769,6716.525267,6253.496138,6217.169867,6547.200384,6467.359019,6240.257142,6024.335297,6713.030364,6574.055691,6816.814188,6683.144107,6806.241774,6313.825951,6724.420877,6825.286871,8074.262038,1234.24469,14.730477,8.472683,1
5711.870646,5867.165146,5643.857777,5846.074738,5911.404193,5658.919025,6024.120383,5953.053382,5623.467664,5722.557415,5702.332874,5411.966229,5478.586346,5830.193335,5641.013938,5957.936907,5462.977444,5807.292781,5864.196663,5681.435758,5878.161039,5823.893921,5646.57764,5794.943016,5771.92175,6979.611501,955.491118,66.183476,4.883525,1
4942.413726,5253.068362,5018.160986,4932.787697,5238.809239,4701.058794,5372.878317,5253.849182,5012.503068,5115.022423,4935.945927,4560.110853,4710.028858,5185.170728,4952.129733,4697.148611,4658.288293,5007.438038,5083.888305,4908.747914,4959.123806,5209.731299,4679.226579,4851.088946,4870.549061,6133.638753,760.760436,119.029135,0.78082,1
2906.578252,2777.067005,2948.685981,2922.042569,3130.219362,2835.443223,3076.620379,2980.252844,2870.00313,2925.462255,2846.016384,2717.972779,2596.093282,2696.657448,2882.64976,2710.837662,2714.035725,2829.496968,2789.174246,2758.427016,3043.200437,2915.78097,2876.481691,2646.020711,2751.313546,3699.092845,568.873483,53.598983,33.419942,1
5128.923031,5151.226721,4947.629427,4991.453165,5531.31406,4848.135128,5229.242704,5397.114261,5105.751304,5211.336151,5109.036382,4872.1976,4822.432459,5104.966062,4970.718594,4980.659006,4838.797364,5132.932253,5183.002908,5134.146332,5074.122171,5283.096783,4802.90279,5054.426637,5097.966344,6410.52709,879.21303,134.199799,114.017478,1
5454.788504,5500.144394,5502.659128,5536.389593,5508.698516,5389.572583,5604.783714,5533.504569,5306.121879,5531.563258,5470.434422,5436.551208,5354.289758,5454.23481,5332.701636,5177.998982,5224.179,5523.345167,5372.052131,5374.213126,5413.096467,5554.939676,5218.063015,5495.896825,5407.481872,6601.070506,996.286792,49.844038,18.550083,1
4969.147837,5033.428756,5076.376424,5040.561537,5249.207373,4820.803622,5154.194363,4966.001199,4960.680602,5140.449621,5017.193817,4777.346281,4647.021256,5023.975354,4923.370029,4862.626538,4665.995514,5210.187865,5137.959009,4924.706818,5103.88621,5119.834779,4818.098915,5030.877111,5029.536854,6145.445006,896.237633,39.019508,55.993502,1
2323.802457,2247.742216,2337.442364,2223.252867,2565.881546,2308.835505,2442.514772,2333.519957,2458.30278,2670.497037,2372.777021,2333.075966,2151.949339,2076.64246,2378.491205,2279.392667,2063.566109,2564.819613,2383.624082,2477.999564,2339.018519,2287.976088,2062.337999,2284.431502,2515.762158,3372.880724,702.383687,104.615491,1.061933,1
3456.190753,3303.364475,3234.267038,3224.930244,3470.482251,3292.446454,3500.828583,3403.710589,3387.183026,3347.100438,3285.885736,3400.520156,3127.54847,3002.537193,3241.350537,3095.865789,3119.034711,3299.743111,3338.654008,3493.266563,3426.128149,3366.61718,3138.038096,3301.261514,3358.936827,4273.366492,772.537909,7.56202,22.784312,1
6792.227702,6839.195939,6885.83288,7133.112594,6854.135304,6773.080274,7066.456664,6733.55501,6603.067752,6824.736854,6999.889681,6550.033637,6605.989793,6672.876851,6618.424242,6545.163849,6655.311209,7117.653385,6810.957388,6813.903682,7328.63824,7050.167326,6586.563579,6724.287914,6924.595198,7685.205303,356.567063,195.525646,15.459209,1
3273.657193,3089.74055,3142.552528,3129.559106,3448.132197,3311.556907,3290.69182,3234.414492,3246.960784,3233.543691,3159.925178,2993.617619,3065.497174,2936.971014,3151.219865,3094.521198,3091.83159,3163.047931,3285.448891,3353.427812,3452.888823,3177.280959,3121.479562,3173.794131,3256.614979,4241.111101,788.222278,4.756626,94.704385,1
3063.233109,3340.146976,3240.078138,3248.247323,3146.155332,3607.198957,3370.620818,3238.284745,3113.442359,3187.128852,3347.463032,3445.80164,3446.58899,3159.551979,3284.657527,3229.282611,3420.559609,3232.316367,3355.852258,2989.342106,3059.53073,3287.924759,3114.414387,3606.087195,3638.353966,3264.089291,31.155009,1.111762,159.498205,0
3192.743146,3659.896087,3460.794284,3550.947715,3495.060545,3648.27033,3360.720592,3326.593276,3713.227362,3535.547983,3425.127127,3606.442556,3312.574392,3491.556171,3627.774564,3478.702479,3602.313317,3337.82763,3843.733498,3230.134804,3247.966949,3441.215161,3625.733988,3466.77899,3370.713033,3278.598531,130.506136,53.331275,11.625757,0
3981.024668,4258.633317,4035.256905,4243.523084,4096.119461,4258.017759,4085.521435,4037.070699,4229.794701,4286.14173,4226.764421,4442.760383,4367.296015,4133.70391,4107.026882,4105.755772,4230.672257,4030.35988,4377.229746,3870.077473,3990.911909,4274.838608,4336.097786,4486.536574,4294.062285,3912.11354,43.776191,65.530637,9.933731,0
3570.880158,4123.234844,3749.664965,4174.257975,3899.739171,4180.164159,3775.389968,3872.022392,4097.766087,3801.589732,3862.259953,4090.814148,3952.567306,3984.714664,4193.815114,4098.682175,4029.070562,3776.879644,4245.90741,3645.114623,3607.536508,3816.962222,3877.199068,4058.535397,3976.091349,3818.175397,52.092296,13.650955,5.906184,0
4119.243779,4647.798371,4316.460256,4472.356502,4259.083191,4597.013144,4309.384006,4361.165445,4593.262428,4394.675976,4311.975748,4484.811267,4544.143378,4166.742196,4657.940466,4666.788592,4342.6451,4269.172614,4700.797671,4052.112594,4146.925515,4321.72131,4322.935208,4503.329771,4498.646317,4338.783625,34.009079,8.848126,10.142095,0
3269.391136,3948.864555,3694.686824,3861.333785,3646.610053,3829.938322,3652.879412,3611.664487,3820.779274,3759.6353,3652.088406,3669.612037,3548.7851,3728.627126,3934.83315,3826.208542,3657.322227,3660.203342,3979.824946,3351.776359,3394.784269,3684.988699,3616.154459,3787.626973,3643.014477,3650.537094,30.960391,14.031405,73.499365,0
3584.80298,4106.949394,3903.95042,4130.70659,3891.275722,4025.405598,3899.493192,4099.759191,3956.515319,4016.296374,3773.160586,3920.345519,3918.52709,3932.900257,4177.010979,3963.715297,3924.17028,3785.342148,4046.490419,3570.275207,3628.641287,3793.497326,3900.197019,3998.303841,3928.927802,3715.816787,46.304389,23.757196,7.190203,0
3008.133087,3716.72003,3366.047607,3696.688274,3443.777664,3471.246023,3606.869251,3571.839599,3660.750779,3523.422847,3463.478665,3458.007265,3654.082974,3381.616171,3551.824272,3426.67959,3609.636839,3231.710171,3761.235231,3035.874559,3376.75467,3482.183369,3517.939491,3700.161117,3444.905726,3339.688156,44.515201,16.558913,3.472843,0
2683.118766,3385.776875,3060.753383,3305.387787,3031.898936,3245.928051,3099.973459,3004.548408,3327.163075,3142.531162,3072.370605,3096.776717,3130.515951,2993.403695,3392.46171,3306.31671,3198.436796,3125.080179,3378.665215,2752.120272,2787.866647,3015.203507,3012.666828,3167.755052,3177.607882,3006.825527,6.684835,7.11166,51.50214,0
2845.327913,3252.979516,3072.178486,3438.392846,3102.807134,3184.734825,3149.322963,3188.375768,3109.568582,3310.151347,3015.385705,3175.826742,3429.336817,3031.595369,3168.304214,3248.127062,3309.512495,2938.887435,3357.268088,2829.966248,3079.634803,3042.52021,3116.853018,3334.544055,3111.826347,3084.289772,9.056029,72.068729,22.724033,0
2068.148774,2380.574004,2355.890313,2394.794022,2231.650125,2531.720497,2339.402117,2346.480055,2299.593585,2305.258649,2268.821697,2352.649316,2443.315852,2211.971723,2400.91082,2237.730115,2468.533382,2302.704673,2337.095161,2230.458958,2168.250497,2175.203109,2227.655275,2428.294159,2490.9568,2266.072829,40.763697,22.423418,25.21753,0
2787.426221,3522.330005,3084.294983,3313.12298,3129.450911,3437.36982,3130.254476,3121.588715,3426.948011,3226.752438,3054.221151,3179.133947,3321.548383,3126.325859,3419.645632,3304.116647,3206.503195,3112.094473,3412.060857,2860.747838,2914.680908,3153.679659,3134.818943,3284.332862,3386.774736,3153.241067,84.960185,10.421809,7.302379,0
2260.391424,2837.110822,2638.007893,2849.764591,2563.877325,2700.90748,2584.870356,2619.741606,2805.001718,2681.498076,2518.651118,2532.639813,2742.175811,2724.82361,2832.698836,2807.031927,2611.97512,2436.734906,2994.625546,2346.033193,2316.4391,2566.39192,2591.492714,2694.564155,2703.008288,2612.774731,144.860955,12.653769,4.411986,0
3304.305442,3921.295325,3629.8599,3914.674588,3597.483816,3737.554416,3638.80794,3673.997558,3762.479109,3737.623124,3706.674436,3704.453624,3624.754301,3680.494939,3821.126236,3728.287829,3828.149797,3526.996572,3795.627447,3425.546553,3508.115738,3512.822212,3673.936271,3954.756016,3749.229696,3566.4872,33.460691,6.620737,86.524791,0
3048.040906,3793.033885,3524.81989,3777.435337,3413.629007,3565.596926,3517.915463,3527.995894,3564.355418,3560.027334,3429.544224,3447.595201,3545.550684,3527.537991,3664.342059,3614.15242,3631.876614,3403.709574,3637.737796,3150.416231,3297.994091,3277.164471,3398.160821,3627.764611,3583.140268,3354.399312,15.598548,113.093278,26.604263,0
1714.37847,2046.321873,1902.351661,1975.550779,1807.554525,2092.154522,1990.178635,2057.940015,2044.655909,1906.060361,2130.474056,1953.780016,1848.812475,1703.371971,1907.238239,1846.749833,2039.533537,1787.311536,2131.038547,1785.950658,1875.946326,1987.25091,1863.220456,2199.032786,2125.71887,1968.69852,67.994239,0.564491,4.755186,0
3262.651275,3713.532932,3512.134133,3838.593296,3431.810275,3560.338673,3568.986755,3702.101287,3771.244778,3541.525295,3581.247946,3459.101965,3396.431171,3515.979876,3766.353402,3625.317625,3674.14983,3366.694035,3702.270758,3265.515823,3419.726144,3377.883953,3550.234245,3700.239957,3687.389917,3448.290967,67.348518,4.891376,52.82047,0
3274.903015,3789.331611,3676.953551,3713.08845,3471.268141,3668.339778,3553.916735,3714.52091,3761.874862,3600.91729,3545.544272,3563.890652,3468.089194,3597.042342,3768.764443,3711.119719,3531.918872,3294.572723,3940.631503,3233.995799,3295.542794,3585.314983,3530.252315,3809.23747,3451.404049,3519.884959,131.394033,19.905859,20.567168,0
2765.299,3333.884735,3190.29981,3440.020264,3018.329822,3150.50219,3117.570821,3143.336537,3305.543982,3231.688344,3024.832401,3108.743414,3097.35816,3181.807251,3370.10046,3223.846822,3161.432183,2949.466393,3326.293669,2757.12633,2830.432901,2961.544915,3136.191704,3238.981993,3132.434308,3069.022648,69.919804,36.215725,7.591066,0
3310.612529,3873.646791,3687.303669,3742.827196,3507.833814,3824.644271,3607.821973,3767.951538,3682.112179,3753.813581,3456.947982,3602.088909,3727.908986,3591.030405,3691.970646,3637.163536,3676.84235,3472.3287,3688.78195,3393.885541,3380.244016,3505.74456,3573.759703,3772.063991,3646.272708,3600.298601,49.00252,52.58028,4.112453,0
3230.795829,3852.339448,3656.3714,3879.334838,3547.377206,3649.028944,3614.633574,3795.655654,3665.268034,3657.394425,3565.979491,3419.132627,3602.629318,3666.741343,3691.172875,3647.971822,3759.589391,3462.363755,3636.791231,3267.278539,3483.619875,3393.406442,3571.792655,3737.502868,3660.634245,3516.714099,26.99539,56.683794,36.066263,0
1402.661184,1673.146641,1530.236864,1608.94787,1568.576752,1632.520504,1589.20731,1443.117921,1543.403996,1582.425036,1737.858839,1589.614709,1789.980069,1553.853974,1607.438344,1599.181922,1640.796166,1610.258921,1833.81892,1514.207322,1632.751622,1629.496684,1590.389975,1624.515709,1675.651371,1508.843948,43.838851,52.12123,62.207468,0
3492.936761,4035.856843,3677.584088,3895.514747,3705.842406,3767.190217,3730.20158,3679.828653,3962.587212,3990.040485,3828.384652,3967.353921,3943.522598,3808.522941,3890.395643,4003.40796,3952.852587,3596.382764,4224.648564,3260.312261,3406.518927,3815.096195,3829.253428,4139.62987,3966.578585,3496.610314,85.018694,103.773027,32.448883,0
3696.358074,4282.797463,4096.54157,4158.75088,3865.843144,4263.570693,4043.368606,4030.589019,4139.565871,4014.950505,3997.277658,4228.647529,4445.066303,4021.649689,4025.288552,4065.530231,4165.443338,4028.97969,4192.062932,3806.470764,3808.385188,4041.017754,4195.998917,4394.189459,4185.412889,3942.631034,50.876844,111.391996,19.22677,0
3265.754155,3804.093215,3606.412269,3803.230638,3589.084417,3657.922395,3556.268453,3728.58507,3736.685701,3656.514352,3509.821377,3688.532045,3659.829278,3519.073519,3970.349714,3756.628446,3798.230515,3423.960874,3831.08431,3294.387222,3337.271666,3571.740068,3740.80162,3837.461915,3637.373841,3485.741192,132.887799,6.377605,26.991095,0
3662.795163,4338.828627,4000.254214,4129.862893,3902.836571,4299.367442,3942.950163,4055.383715,4102.056736,4070.182012,4135.915974,4143.469382,4075.057567,3955.273327,4222.718577,4092.760972,4017.525868,3877.402449,4347.70329,3656.409676,3669.99281,3949.414445,4034.643207,4218.764887,4109.129646,4023.093362,8.874663,39.461185,76.648865,0
1778.82614,1974.376681,2005.140638,1929.997684,1892.317863,2237.51942,2118.69779,1911.317521,1904.569259,2011.026093,2124.011874,2043.387371,2212.897653,1741.003784,1847.354315,1952.032848,2186.592277,1869.253154,2090.525805,1919.815611,1964.078445,1909.446739,1902.824816,2225.86678,2238.425951,2023.967637,0.906531,11.65264,12.969127,0
2240.500157,2581.272228,2442.542024,2424.345173,2498.973918,2596.206038,2650.977849,2476.67061,2518.279956,2497.327382,2584.108319,2375.374057,2188.150435,2422.583475,2471.405873,2506.867267,2538.966221,2443.698683,2518.159853,2280.723384,2484.84396,2446.591388,2506.870841,2741.393234,2514.257615,2597.044131,90.415385,53.933718,0.838093,0
1534.352717,1809.776727,1597.097262,1903.944968,1679.15718,1775.765029,1694.279065,1713.63771,1749.092376,1902.238134,1729.033118,1815.861057,1707.735279,1723.540264,1741.711192,1685.244207,1902.716288,1667.685152,2004.469223,1597.536338,1662.333414,1866.615629,1800.691107,2035.538258,1874.937037,1495.705134,31.069035,100.524255,1.22868,0
3658.380772,4265.663393,3999.804167,4210.352804,4044.696763,4228.610658,4101.663673,4098.110705,4155.112218,4170.889089,4042.897173,4098.397602,4019.246589,3956.094123,4204.209569,4085.273645,4130.838427,3896.692942,4180.55346,3705.319809,3883.77264,4230.241923,4154.324677,4296.195472,4150.634695,3905.167304,30.532079,35.42147,1.631265,0
3753.81195,4358.995838,3909.524119,4193.932144,4026.820378,4314.077457,4137.325499,4090.024828,4185.253982,4180.197794,4023.206864,4187.837185,4150.310334,4041.349366,4419.315674,4260.622654,4148.544125,4083.25544,4406.478989,3642.320406,3875.49167,4213.754298,4155.532193,4428.369138,4318.781154,4032.048778,9.053464,12.836685,47.483151,0
3039.075689,3554.078281,3386.663347,3398.269392,3198.965589,3489.28443,3296.107427,3415.423478,3416.924695,3217.745395,3305.074581,3252.457356,3205.98068,3548.519308,3433.583839,3351.369392,3479.871573,3166.603304,3579.244313,3088.409578,2999.778951,3146.767088,3209.826697,3414.239753,3276.612776,3220.34765,25.166032,5.558973,59.234878,0
3285.801784,3951.168779,3684.266598,3814.345253,3517.38525,3743.044084,3624.563453,3742.961974,3801.502157,3684.539116,3696.93463,3736.63376,3798.352949,3590.05354,3826.297486,3627.703319,3633.868385,3582.821401,3805.688088,3263.148044,3321.333575,3662.693689,3733.376691,3797.885405,3705.743209,3490.619125,124.871293,11.952233,8.657165,0
3463.317387,4058.430541,3733.327807,3842.96902,3656.78044,3944.190789,3615.041771,3678.785629,3868.968232,3612.985109,3704.853608,3736.954067,3680.409499,3607.647188,3946.892061,3736.002471,3638.630305,3545.186247,4008.591348,3389.522651,3452.363074,3641.649294,3697.762683,3797.576006,3751.857453,3630.841365,49.839193,61.699287,2.701272,0
1199.428533,1728.274723,1607.441963,1607.571607,1522.507188,1639.686039,1628.950173,1490.91685,1529.231548,1563.373267,1646.257353,1427.735673,1501.695715,1501.794287,1633.509093,1561.794964,1699.827538,1528.476191,1703.131716,1470.201559,1491.840477,1317.069594,1442.103707,1654.367873,1734.286731,1524.40677,6.012008,25.143007,3.304178,0
3054.125233,3780.56819,3348.668729,3702.385542,3502.296705,3563.472987,3459.764495,3514.247132,3596.295375,3454.707208,3434.933059,3464.18984,3694.521654,3444.674628,3497.894115,3641.453586,3614.965438,3309.413391,3656.599607,3154.830738,3326.177449,3393.165217,3441.796439,3639.741336,3558.565171,3380.723887,78.182648,7.863888,37.922047,0
1859.835878,2303.346651,2211.641273,2357.72083,2086.991124,2230.332304,2258.633685,2205.107495,2207.774715,2142.383464,2153.830972,2071.210121,2203.594069,2124.071896,2156.012324,2130.476715,2249.122214,2255.520582,2299.302564,1945.165587,2068.617628,2010.188108,2137.196288,2208.918905,2338.235518,2165.554045,19.485312,34.888867,4.044087,0
2158.709662,2722.985046,2692.097792,2478.71925,2521.469243,2499.813463,2656.191011,2569.88816,2533.494114,2673.982101,2532.733876,2509.963492,2767.41546,2563.527096,2627.188438,2493.616804,2714.856978,2526.532963,2759.63288,2413.358027,2403.037942,2551.045609,2625.952896,2892.086241,2488.326944,2682.733607,124.670781,7.78258,36.647834,0
1275.983641,1574.582533,1593.120124,1533.923073,1470.56576,1891.374223,1678.560209,1629.418342,1531.163015,1530.559392,1658.389367,1693.926868,1706.137735,1279.607789,1420.706548,1464.876483,1705.021028,1546.08459,1642.307816,1408.886674,1522.470823,1457.759001,1384.799338,1811.479681,1898.856393,1577.680863,7.48217,79.894542,105.341946,0
3242.589611,3836.29422,3590.346669,3758.10302,3552.407197,3765.742569,3514.8194,3555.63005,3735.195292,3592.798677,3481.469366,3597.881329,3444.320072,3630.864057,3722.946919,3705.434246,3586.70982,3527.77337,3790.97112,3277.642106,3303.943598,3414.535107,3471.462003,3658.853023,3567.12,3524.660805,45.3231,25.228551,7.639549,0
1839.212605,2166.182012,2080.796273,2179.16653,2005.549123,2282.77852,2226.054196,2148.90058,2142.242364,2121.066956,2166.079657,2053.298747,2028.917911,1910.198736,1993.264256,2018.148119,2286.895549,2037.350679,2286.157556,1989.027348,2119.65181,2035.128752,2096.087976,2243.10875,2352.083302,2005.683558,65.187753,0.737993,3.379036,0
3311.217013,3866.332733,3688.344515,3667.121742,3521.571534,3745.939371,3624.537835,3617.100646,3556.15567,3609.437739,3682.432121,3596.936133,3613.882586,3477.398074,3650.875433,3648.330407,3770.882463,3488.783248,3728.163941,3365.912199,3493.901118,3517.769695,3537.226107,3911.195942,3673.237452,3487.68153,44.863209,95.45027,24.943092,0
1874.051926,2326.610514,2358.143692,2260.720529,2136.916059,2457.73214,2244.966825,2411.477238,2254.550476,2299.990654,2303.138817,1948.617329,2197.55639,2210.035697,2343.711583,2254.719577,2372.749609,2354.034768,2414.949968,1958.698786,2126.005852,2099.108781,2174.700133,2436.717678,2521.444644,2180.954433,63.712504,21.014462,21.76771,0
2225.401282,2633.99259,2642.192538,2636.249002,2408.82783,2932.186284,2627.552602,2646.93602,2534.572332,2530.231034,2609.980931,2706.334633,2896.514341,2479.598697,2595.097392,2578.151713,2654.848302,2572.783124,2810.416827,2241.959022,2377.577735,2437.969259,2429.800262,2773.330962,2869.426281,2433.061525,35.671943,27.08806,59.009454,0
4178.450287,4656.263534,4470.296034,4553.729962,4369.177637,4472.946419,4463.509751,4434.30287,4508.534491,4513.970046,4506.108513,4532.678075,4509.907983,4244.833588,4318.496144,4321.308241,4515.318363,4289.722627,4774.919422,4134.896927,4184.162101,4384.845726,4448.571246,4731.894662,4467.467752,4251.177374,43.02476,75.631128,102.533572,0
3573.852425,3947.881837,3757.20046,3916.419111,3707.45356,3852.660375,3771.814051,3932.961488,3956.459368,3734.050184,3822.478997,3754.866335,3656.901931,3788.74169,3942.676055,3684.133495,3796.471497,3627.973078,3950.808226,3525.835549,3551.187615,3709.150073,3644.266887,3915.752589,3747.37597,3786.004173,5.651142,2.926389,5.205782,0
3450.068248,4196.588999,3989.051564,4030.761397,3747.849552,4168.162623,3843.853999,3643.669353,4022.4813,3754.619836,3850.840983,3959.754804,3909.858212,3890.713922,4221.493995,4025.09024,3754.271922,3797.712667,4232.158614,3702.110983,3634.864359,3620.648856,4068.833626,4010.802403,3835.486827,3661.454421,10.664619,24.904996,28.426376,0
3309.909454,4017.938805,3675.201089,3677.168806,3565.686155,3949.322149,3533.285971,3641.613943,3735.587322,3588.310151,3570.178479,3664.179799,3592.752975,3560.178549,3924.199848,3829.402903,3739.088055,3564.967094,4069.056891,3500.703745,3410.539219,3449.633884,3687.661109,3723.157009,3606.238071,3451.179413,51.118086,68.616656,25.122301,0
3825.517891,4440.189615,3940.240639,4185.683331,4067.666023,4389.917922,4073.548732,3993.01382,4170.645019,4097.229613,4199.871362,4250.020338,4210.369834,4067.879582,4406.621673,4335.033096,4070.32493,4079.881779,4462.4102,3876.523646,3949.598878,3907.494133,4113.16606,4375.853318,4131.108706,3897.904284,22.220585,33.567942,16.703751,0
